Fecha,LugarAccidente,Operador,OrigenDestino,TipoAeronave,TotalAbordo,TripulacionAbordo,PasajerosAbordo,TotalFallecidos,TripulacionFallecida,PasajerosFallecidos,FallecidosEnTierra,Longitud,Latitud
2000-06-27 00:00:00," Shimano, Japan",Military - Japanese Air Self-Defence Force,Training,Kawasaki C-1A,5,5,0,5,5,0,0,135.46549030148077,34.55947825
2000-07-02 00:00:00," Cagayancillo, Philippines",Military - Philippine Air Force,Cagayancillo - Puerto Princesa,GAF Nomad N-22C,15,4,11,14,4,10,0,121.1971542,9.5769078
2000-07-08 00:00:00," Villahermosa, Mexico",Aerocaribe,Tuxtla Gutierrez - Villahermosa,British Aerospace  BAe Jetstream 32EP,19,2,17,19,2,17,0,-92.9330401483751,18.0018152
2000-07-09 00:00:00,"Villavicencio, Colombia",CORAL Colombia,Villavicencio - Mitu,Curtiss C-46A-60-CS,19,4,15,13,4,9,0,-73.6206667,4.1315113
2000-07-13 00:00:00,"Raleigh, North Carolina",Win Win Aviation,"Hinckley, IL - Louisburg, NC",de Havilland Canada DHC-6 Twin Otter 200,3,1,2,1,1,0,0,-78.6390989,35.7803977
2000-07-17 00:00:00,"Patna, India",Indian Airlines/Alliance Airlines,Calcutta - Patna - Lucknow - New Delhi,Boeing B-737-2A8 Advanced,58,6,52,55,6,49,5,85.1235252,25.6093239
2000-07-19 00:00:00,"Linneus, Maine",Airwave Transport,Moncton - Montreal,Grumman G-159 Gulfstream I,2,2,0,2,2,0,0,-67.960052,46.038923
2000-07-20 00:00:00,"Nassau, Bahamas",Allied Air Freight,Nassau - Freeport,Douglas C-47A-10-DK,2,2,0,2,2,0,0,-77.3383331,25.0783456
2000-07-21 00:00:00,"Maui, Hawaii",Blue Hawaiian Helicopters,Sight seeing,Aerospatiale AS355-F1,7,1,6,7,1,6,0,-156.31068331602177,20.8029568
2000-07-25 00:00:00,"Gonesse, France",Air France,Paris - New York City,Aerospatiale BAe Concorde 101,109,9,100,109,9,100,4,2.4500537,48.9863555
2000-07-26 00:00:00,"Mafraq, Jordan",Military - Royal Jordanian Air Force,Sin dato,Lockheed C-130H Hercules,13,0,0,13,0,0,0,38.13152652312604,32.536378799999994
2000-07-27 00:00:00,"Jodhura, Nepal",Royal Nepal Airlines,Bajhang - Dhangadhi,de Havilland Canada DHC-6 Twin Otter 300,25,3,22,25,3,22,0,84.0917139,28.1083929
2000-08-02 00:00:00,"Cubatao, Brazil",Air taxi - Lider Air Taxi,Cubatao - Navegantes,Sikorsky S-76,6,1,5,6,1,5,0,-46.4241869,-23.8857982
2000-08-06 00:00:00,"Puerto Montt, Chile",Military - Fuerza Aérea de Chile,Santiago - Coihaique,Casa 212-AB10 Aviocar,14,4,10,14,4,10,0,-72.9395915,-41.471798
2000-08-09 00:00:00,"Burlington Township, New Jersey",Patuxent Airways / Private,"Lakehurst, NY - Patuxent River, MD",Piper Navajo PA-31/ Piper Seminole PA-44,11,3,8,11,3,8,0,-74.88700755838619,40.072587
2000-08-12 00:00:00," Tshikapa, Congo",Staer Air,Kinshasa - Tshikapa,Antonov AN-26B,27,6,21,27,6,21,0,20.7887691,-6.4230495
2000-08-23 00:00:00," Manama, Bahrain",Gulf Air,Cairo - Manama,Airbus A320-212,143,8,135,143,8,135,0,50.5822436,26.2235041
2000-09-02 00:00:00,"Mount Montezuma, Colombia",Military - Fuerza Aérea Colombiana,Sin dato,Douglas C-47,7,7,0,7,7,0,0,-72.9088133,4.099917
2000-09-04 00:00:00," Burketown, Australia",Charter - Central Air,Perth - ?,Beechcraft SKA 200,8,1,7,8,1,7,0,139.5465396,-17.7400597
2000-09-16 00:00:00,"Kumarapura, Sri Lanka",Military - Sri Lanka Air Force,Colombo - Kalmunai,Mil Mi-17,14,2,12,14,2,12,0,80.7137847,7.5554942
2000-10-06 00:00:00,"Reynosa, Mexico",Aeromexico,Mexico City - Reynosa - Matamoros,McDonnell Douglas DC-9-31,88,5,83,0,0,0,4,-98.2963932,26.0704018
2000-10-08 00:00:00,"Port Radium, Northwest Territories, Canada",Summit Air Charters,Kuglluktuk - Yellowknife,Shorts SC.7 Skyvan 3-100,3,2,1,3,2,1,0,-118.0359938,66.0850119
2000-10-10 00:00:00,"Wichita, Kansas",Bombardier Aerospace,Test flight,Canadair CL-600-2B16 Challenger 604,3,3,0,2,2,0,0,-97.3375448,37.6922361
2000-10-16 00:00:00,"Hillsboro, Missouri",Private,St. Louis - New Madrid,Cessna 335,3,1,2,3,1,2,0,-90.5629034,38.2322766
2000-10-19 00:00:00," Sam Neua, Laos",Lao Aviation,Vientiane - Sam Neua,Harbin Yunshuji Y-12-II,17,2,15,8,0,8,0,104.047364,20.4151514
2000-10-25 00:00:00," Batumi, Republic of Georgia",Military - Russian Air Force,Moscow - Batumi,Ilyushin IL-18D,86,11,75,86,11,75,0,41.6360085,41.6509502
2000-10-31 00:00:00,"Taipei, Taiwan",Singapore Airlines,Taipei - Los Angeles,Boeing B-747-412,179,20,159,83,4,79,0,121.5636796,25.0375198
2000-10-31 00:00:00," Monaquimbundo, Angola",Aca-Ancargo,Saurimo - Luanda,Antonov AN-26,44,5,39,44,5,39,0,17.5691241,-11.8775768
2000-11-07 00:00:00,"Luabo, Democratic Republic Congo",Malu Aviation,Sin dato,Antonov 32B,11,6,5,2,1,1,0,23.8222636,-2.9814344
2000-11-09 00:00:00,"Fort Wayne, Indiana",Superior Aviation,"Fort Wayne, IN - Milwaukee, WI",Swearingen SA.226TC Metro II,1,1,0,1,1,0,0,-85.1386015,41.0799898
