Fecha,LugarAccidente,Operador,OrigenDestino,TipoAeronave,TotalAbordo,TripulacionAbordo,PasajerosAbordo,TotalFallecidos,TripulacionFallecida,PasajerosFallecidos,FallecidosEnTierra,Longitud,Latitud
"February 25, 1962","Portlamar, Margarita Island, Venezuela",Avensa,Porlamar - Cumana,Fairchild F-27,23,3,20,23,3,20,0,-66.1109318,8.0018709
"February 25, 1962","Municipio de Marulanda, Colombia",Avianca,Manizales - Bogota,Douglas C-47A,2,2,0,2,2,0,0,-72.9088133,4.099917
"March 01, 1962","Jamaica Bay, New York, New York",American Airlines,New York City - Los Angeles,Boeing B-707-123B,95,8,87,95,8,87,0,-73.8354124,40.6039936
"March 04, 1962","Douala, Cameroon",Caledonian Airways,Douala - Lisboa,Douglas DC-7C,111,10,101,111,10,101,0,9.706203,4.0429408
"March 06, 1962"," Seymour, South Africa",South African Airways,Grahamtown - Queentown,Douglas DC-3,7,4,3,2,2,0,0,26.7661111,-32.5555556
"March 08, 1962"," Alencon, France",Military - U.S. Air Force,Training exercise,Lockheed C-130A Hercules,15,2,13,15,2,13,0,0.0911374,48.4312059
"March 08, 1962","Rome, Italy",Societa Aerea Mediterranea,Khartoum - Rome,Douglas DC-6B,5,5,0,5,5,0,0,12.4829321,41.8933203
"March 08, 1962","Mt. Medetsiz, Turkey",Turkish Airlines (THY),Ankara - Adana,Fairchild F-27,11,3,8,11,3,8,0,37.1847273,38.1157672
"March 15, 1962","Western Pacific Ocean, Philippine Sea",Flying Tiger Line,"Travis AFB - Honolulu - Agana, Guam - Clark AFB -Saigon",Lockheed 1049H Super Constellation,107,11,96,107,11,96,0,135.0,20.0
"March 15, 1962","Adak, Alaska",Flying Tiger Line,"Cold Bay, AK - Adak, AK",Lockheed 1049H Super Constellation,7,7,0,1,1,0,0,-176.64575,51.8666057
"March 20, 1962",Algeria,Military - French Air Force,Ouargla - Boufarik,Nord 2501 Noratlas,11,3,8,11,3,8,0,-176.64575,51.8666057
"March 27, 1962","Santiago de Cuba, Cuba",Cubana de Aviacion,Santiago de Cuba - Havana,Ilyushin IL-14,22,4,18,22,4,18,0,-75.8294928,20.0214637
"April 06, 1962"," Villavicencio, Colombia",Military - Colombian Air Force,Bogota - Araracuara - Villavicencio,Douglas C-47,31,5,26,31,5,26,0,-73.6206667,4.1315113
"April 19, 1962", Hong Kong,Military - U.S. Air Force,Hong Kong - Formosa,Douglas C-47,16,6,10,15,5,10,0,-73.6206667,4.1315113
"April 22, 1962","Serrania del Baudo, Colombia",AVISPA,Bahia Solano - Quibdo,Douglas C-47A-1,40,4,36,40,4,36,0,-72.9088133,4.099917
"May 06, 1962","St. Boniface Down, England",Channel Airways,"Jersey, Channel Islands - Portsmouth, England",Douglas C-47A,18,3,15,12,3,9,0,-1.2029,50.6034575
"May 08, 1962"," Mong Pa Liao, Burma",Military - Union of Burma Air Force,Tachilek - Mandalay,Douglas C-47,32,4,28,32,4,28,0,95.9999652,17.1750495
"May 09, 1962","Vitoria, Brazil",Cruzeiro,Rio de Janerio - Vitoria,Convair CV-240-0,25,3,22,23,3,20,0,-40.3376682,-20.3200917
"May 12, 1962","Godthaab, Greenland",East Provincial Airways,Sondre Stromfjord - Godthab,Consolidated Catalina,21,3,18,15,0,15,0,-42.8125967,77.6192349
"May 15, 1962"," Cairo, Egypt",United Arab Airlines,"Cairo, Egypt  - Beirut, Lebanon",Douglas DC-3,3,3,0,3,3,0,0,31.2357257,30.0443879
"May 17, 1962"," Nairobi, Kenya",Military - U.S. Air Force,Tripoli - Nairobi,Lockheed C-130A Hercules,13,6,7,13,6,7,0,36.7611963,-1.3556484
"May 22, 1962"," Unionville, Missouri",Continental Airlines,"Chicago - Kansas City, MO",Boeing B-707-124,45,8,37,45,8,37,0,-93.0032615,40.4769606
"May 22, 1962"," Markt Schwaben, West Germany",Military - U.S. Navy,Sin dato,Lockheed C121J,26,4,22,26,4,22,0,-79.1166983,40.4203479
"May 24, 1962","Bitter, Russia",Aeroflot,Bitter - Moscow,Li-2,21,4,17,20,4,16,0,97.7453061,64.6863136
"June 03, 1962","Villeneuve-le-Roi, Val-de-Marne, France",Air France,Paris - New York City,Boeing B-707-328,132,10,122,130,8,122,0,2.4077003,48.7350308
"June 04, 1962","Sofia, Bulgaria",Aeroflot,Sofia - Moscow,Tupolev Tu-104B,5,5,0,5,5,0,0,23.3217359,42.6977028
"June 22, 1962","Basse-Terre, Guadaloupe, West Indies",Air France,Paris - Pointe-a Pitre - Santaigo,Boeing B-707-328,112,10,102,112,10,102,0,0.46178907969151417,50.83635905
"June 28, 1962"," Adler, Russia",Aeroflot,Lvov - Sochi,Antonov AN-10A,81,7,74,81,7,74,0,39.9237036,43.4253834
"June 30, 1962"," Krasnoyarsk, USSR",Aeroflot,Irkutsk - Omsk,Tupolev TU-104A,84,8,76,84,8,76,0,68.7947829,38.5671241
"July 06, 1962"," Tashkent, Uzbekistan, USSR",Aeroflot,Bukhara - Tashkent,Ilyushin IL-14,38,5,33,11,0,11,0,68.7947829,38.5671241
"July 07, 1962"," Junnar, Maharashtra, India",Alitalia,Bangkok - Bombay,McDonnell Douglas DC-8-43,94,9,85,94,9,85,0,73.97681903727381,19.20068075
"July 09, 1962"," Brindisi, Italy",Trans Mediterranean Airways,Sin dato,Douglas DC-4,6,6,0,6,6,0,0,17.688443357842537,40.63591975
"July 15, 1962"," Lahore, Pakistan",Indian Airlines,"Kabul  - Amritsar, India",Douglas C-47A,3,3,0,1,1,0,0,74.3141829,31.5656822
"July 16, 1962"," Loheshyphn, India",Kalinga Airlines,Jorhat - Jorhat,Douglas C-47,9,3,6,9,3,6,0,78.6677428,22.3511148
"July 19, 1962"," Bangkok, Thailand",United Arab Airlines,Hong Kong - Bangkok,de Havilland Comet 4C,26,8,18,26,8,18,0,100.4935089,13.7524938
"July 22, 1962","Honolulu, Hawaii",Canadian Pacific Air Lines,"Honolulu - Nadi, Fiji",Bristol Britannia 314,40,11,29,27,7,20,0,-157.855676,21.304547
"July 28, 1962","Sochi, Russia",Aeroflot,Lviv - Simferopol - Sochi,Antonov An-10A,81,7,74,81,7,74,0,39.723109,43.5854823
"July 30, 1962","Coulommiers, France",Air France,Training,Douglas DC-3,8,8,0,4,4,0,0,3.0843818,48.8121301
"August 01, 1962"," Kathmandu, Nepal",Royal Nepal Airlines,Katmandu - New Deli,Douglas DC-3,10,4,6,10,4,6,0,85.3205817,27.708317
"August 20, 1962","Rio de Janeiro, Brazil",Panair do Brazil,Rio de Janeiro - Lisbon,McDonnell Douglas DC-8-33,105,11,94,15,1,14,0,-43.2093727,-22.9110137
"August 23, 1962","Barrancabermeja, Colombia",Taxader Airlines,Berranca Bermeja - Bucaramanga,Douglas DC-3,32,3,29,20,2,18,0,-73.8525627,7.0673313
"August 24, 1962","Cerro Puena Paz, Peru",Faucett,Sin dato,Douglas DC-3,9,3,6,9,3,6,0,-75.0458515,-6.8699697
"September 03, 1962","Yanoyaki, Japan",Military - Japan Maritime Self Defense Force,Sin dato,Lockheed P2V-7,12,12,0,12,12,0,1,139.2394179,36.5748441
"September 03, 1962"," Khabarovsk, USSR",Aeroflot,Khabarovk - Petropavlovsk,Tupolev TU-104A,86,7,79,86,7,79,0,68.7947829,38.5671241
"September 04, 1962"," Lake Milton, Ohio",Private - Ashland Oil Company,Buffalo - Ashland,Lockheed 18 Lodestar,13,2,11,13,2,11,0,-80.9703684,41.0995019
"September 10, 1962"," Alcoche, Bolivia",Aerolineas Abaroa,Caranavi - Rurrenabaque,Douglas C-47A,4,2,2,4,2,2,0,-67.6748068,-15.7510901
"September 10, 1962","Brno, Czechoslovakia",Ceskoslovenske Aerolinie,Bratislava - Brno,Avia 14,34,3,31,11,3,8,0,121.0392436,14.480176
"September 10, 1962"," Milan, Washington",Military - U.S. Air Force,Ellsworth AFB - Fairchild AFB,Boeing KC-135A,44,4,40,44,4,40,0,-117.3316058,47.9668399
"September 18, 1962","Yakut, Russia",Aeroflot,Chersky - Bilibino,Aeroflot,32,5,27,32,5,27,0,97.7453061,64.6863136
"September 20, 1962","Kamunza-Goi,  Katanga",United Nations,Reconnaissance flight,Douglas C-47 Skytrain,10,3,7,2,0,2,0,25.12547321797978,-9.229641
"September 21, 1962","Sela Pass, India",Kalinga Airlines,Sin dato,Douglas C-47A,8,3,5,8,3,5,0,92.1044709,27.5035347
"September 23, 1962",North Atlantic Ocean,Flying Tiger Line,"Maguire AFB - Gander, Newfoundland - Frankfurt, Germany",Lockheed 1049H-82 Super Constellation,76,8,68,28,5,23,0,92.1044709,27.5035347
"October 10, 1962","Bagotville, Quebec, Canada",Trans Canada Air Lines,Sept-Îles- Bagotville,Vickers 757 Viscount,19,4,15,2,1,1,0,-70.8797721,48.3407795
"October 10, 1962","Brno, Czechoslovakia",Czechoslovak Airlinex,Bratislava - Brno,Avia 14,42,4,38,13,3,10,0,121.0392436,14.480176
"October 12, 1962","Manila, Philippines",Philippine Air Lines,Training,Fokker F-27 Friendship 100,3,3,0,3,3,0,0,120.9782618,14.5948914
"October 12, 1962"," Carmona, Spain",Iberia Airlines,Madrid - Barcelona - Valencia - Seville,Convair CV-440 -62,18,4,14,18,4,14,0,-5.641291,37.4717882
"October 19, 1962","Windsor Locks, Connecticut",Allegheny Airlines,"Washington D.C. - Providence, RI",Convair CV-340/440,52,4,48,1,1,0,0,-72.643631,41.9281305
"October 25, 1962"," Moscow, Russia",Aeroflot,Maintenance flight,Tupolev TU-104B,11,5,6,11,5,6,0,37.6174943,55.7504461
"November 10, 1962"," Tourane, South Vietnam",Air Vietnam (South Vietnam),Hue - Da Nang,Douglas DC-3,27,3,24,27,3,24,0,13.4117863,52.5398428
"November 19, 1962"," Nagoya, Japan",All Nippon Airways,Training,Vickers 828 Viscount,4,4,0,4,4,0,0,136.8998438,35.1851045
"November 23, 1962","Ellicott City, Maryland",United Air Lines,Newark - Washington D.C.,Vickers Viscount 745D,18,4,14,18,4,14,0,-76.831741741596,39.275735850000004
"November 23, 1962",Sao Tomé & Principe,Military - Portuguese Air Force,Sin dato,Douglas C-54D,37,0,0,23,0,0,0,-76.831741741596,39.275735850000004
"November 23, 1962","Le Bourget, France",Malev Hungarian Airlines,Frankfurt - Paris,Ilyushin IL-18D,21,8,13,21,8,13,0,2.4258354,48.9351403
"November 26, 1962","Paraibuna, Brazil",VASP / Private,Sao Paulo - Rio de Janeiro,Saab Scandia / Cessna 310,26,5,21,26,5,21,0,-45.6626797,-23.3864203
"November 27, 1962","Lima, Peru",Varig,Porto Alegre - Lima,Boeing B-707-441,97,17,80,97,17,80,0,-77.0365256,-12.0621065
"November 30, 1962","New York, New York",Eastern Air Lines,Charlotte - New York City,Douglas DC-7B,51,6,45,25,4,21,0,-115.17449463280128,36.1021436
"December 06, 1962","Barrancabermeja, Colombia",Taxader Airlines,Bucaramanga - Barrancabermeja,Douglas C-47,26,3,23,24,3,21,0,-73.8525627,7.0673313
"December 14, 1962"," Manaus, Brazil",Panair do Brasil,Belem - Manaus,Lockheed 049-46-21 Constellation,50,7,43,50,7,43,0,-59.9825041,-3.1316333
"December 14, 1962","Burbank, California",Flying Tiger Line,Chicago - Burbank,Lockheed 1049H Super Constellation,5,2,3,5,2,3,3,-118.3258554,34.1816482
"December 19, 1962","Warsaw, Poland",LOT Polish Airlines,Berlin - Warsaw,Vickers Viscount 804,33,5,28,33,5,28,0,21.071432235636493,52.2337172
"December 20, 1962","Kadena AB, Okinawa",Military - U.S. Air Force,Sin dato,KB-50,12,0,0,12,0,0,0,127.770163,26.360996
"December 22, 1962"," Brasilia, Brazil",Varig,Rio de Janeiro - Brasilia,Convair CV-240-2,40,5,35,1,1,0,0,-53.2,-10.3333333
"December 28, 1962","Rotterdam, The Netherlands",Carvair ATL-98,"Southend, England - Rotterdam, The Netherlands",Channel Air Bridge,18,4,14,1,1,0,0,4.47775,51.9244424
"December 29, 1962","Monte Renoso, Corsica, France",Air Nautic,Bastia - Ajaccio,Boeing B307-1 Stratoliner,25,3,22,25,3,22,0,9.1338008,42.0597203
"January 14, 1963","Kaktovik (Barter Island), Alaska",Wien,Perry Island - Kaktovik,Beechcraft AT-11 Kansan,6,1,5,5,1,4,0,-149.680909,64.4459613
"January 14, 1963","Tazovskoye, Russia",Aeroflot,Tazovskoye - Salekhard,Lisunov LI-2,25,4,21,12,4,8,0,97.7453061,64.6863136
"January 15, 1963","Sao Paulo, Brazil",Cruzeiro,Rio de Janeiro - São Paulo,Convair CV-240-0,45,5,40,6,1,5,7,-46.6333824,-23.5506507
"January 17, 1963","Great Salt Lake, Utah",West Coast Airlines,Training,Fairchild F-27,3,3,0,3,3,0,0,-112.602336124358,41.1762016
"January 26, 1963","Kotzebue, Alaska",Skyvan Airways,Kotzebue - Cape Lisburne,Curtiss C-46F,2,2,0,1,1,0,0,-162.5977621,66.8982057
"January 29, 1963","Kansas City, Missouri",Continental Airlines,"Midland, TX - Kansas City, MO",Vickers Viscount 812,8,3,5,8,3,5,0,-94.5781416,39.100105
"January 30, 1963"," Patuxent River, Maryland",Military - U.S. Navy,Training,Lockheed P-3A Orion,14,14,0,14,14,0,0,-76.63241458000238,38.45513645
"February 01, 1963","Ankara, Turkey",Middle East Airlines / Military - Turkish Air ForceC-47,Nicosia - Ankara,Vickers Viscount 754D / Douglas C-47,17,6,11,17,6,11,87,32.8540482,39.9207886
"February 03, 1963","San Francisco, California",Slick Airways,Norfolk - Dallas - China Lake,Lockheed 1049H Super Constellation,8,3,5,4,2,2,0,-122.419906,37.7790262
"February 08, 1963","Syktyvkar ,Russia",Aeroflot,Training,Antonov An-10A,7,7,0,7,7,0,0,50.8352024,61.6685237
"February 12, 1963"," Miami, Florida",Northwest Orient Airlines,Miami - Chicago,Boeing B-720-051B,43,8,35,43,8,35,0,-80.19362,25.7741728
"February 25, 1963","Porcupine Hills area, Alberta, Canada",Trans Aircraft (Western) Ltd.,Sin dato,Twin Apache,4,1,3,4,1,3,0,-107.991707,61.0666922
"February 28, 1963","Boston, Massachusetts",Eastern Air Lines,Sin dato,Douglas DC-7,26,5,21,0,0,0,1,-71.060511,42.3554334
"March 02, 1963"," Davao City, Philippines",Philippine Air Lines,Cotabato - Davao,Douglas DC-3,27,3,24,27,3,24,0,125.6080623,7.0648306
"March 05, 1963","Ashgabat, Turkmenistan",Aeroflot,Krasnovodsk - Ashgabat,Ilyushin IL-18V,54,11,43,12,8,4,0,58.3823487,37.9404648
"March 05, 1963","Camden, Tennesee",Private,Kansas City - Dyersburg - Nashville,Piper PA-24-250 Comanche,4,1,3,4,1,3,0,-106.4894389,32.4553681
"March 15, 1963"," Karai, Iran",Middle East Airlines,Tehran - Beirut,Avro 685 York C1,4,4,0,4,4,0,0,54.5643516,32.6475314
"March 15, 1963"," Tacora, Volcano, Peru",Lloyd Aereo Boliviano,Arica - La Paz,Douglas DC-6B,39,3,36,39,3,36,0,-75.0458515,-6.8699697
"March 20, 1963","Monte Matto, Italy",Saudi Arabian Royal Flight,Geneva - Nice,de Havilland Comet 4C,18,9,9,18,9,9,0,10.3976599,45.8556421
"March 23, 1963","Misaki Mountain, Japan",Military - Japan Air Self Defense Force,Sin dato,H-21B,10,10,0,10,10,0,0,139.2394179,36.5748441
"March 30, 1963"," Sora, Italy",Itavia,Pescara - Rome,Douglas DC-3,11,3,8,11,3,8,0,13.6139576,41.7203358
"April 04, 1963","Tatarstan, Russia",Aeroflot,Moscow - :	Krasnoyarsk,Ilyushin IL-18,67,8,59,67,8,59,0,50.4763591,55.448217
"April 14, 1963","Oslo, Norway",Icelandair,Copenhagen - Oslo,Vickers Viscount 759D,12,5,7,12,5,7,0,10.7389701,59.9133301
"May 03, 1963","Sao Paulo, Brazil",Cruzeiro,Sao Paulo - Rio de Janeiro,Convair CV-340-59,50,5,45,37,4,33,0,-46.6333824,-23.5506507
"May 03, 1963"," Buca, Cameroon",Air Afrique,Douala - Lagos,Douglas DC-6B,55,7,48,55,7,48,0,13.1535811,4.6125522
"May 12, 1963"," Ayayda, Egypt",United Arab Airlines,Cairo - Alexandria,Douglas DC-3,34,4,30,34,4,30,0,31.3022868,29.8363004
"June 03, 1963","Pacific Ocean, 116 miles WSW of Annette Island, Alaska",Northwest Orient Airlines,McChord AFB - Elmendorf AFB,Douglas DC-7CF,101,6,95,101,6,95,0,-149.680909,64.4459613
"June 03, 1963","Pathankot, India",Indian Airlines,Amritsar - Srinagar,Douglas C-47,29,3,26,29,3,26,0,75.6528858,32.2692452
"June 10, 1963","Mt. Kaolokung, Burma",Union of Burma Airways,Rangoon - Putao,Douglas DC-3,20,5,15,20,5,15,0,95.9999652,17.1750495
"June 16, 1963"," Aysen, Chile",Military - Chilean Air Force,Coihaique - Pueto Aysén,Douglas C-47A,20,3,17,19,3,16,0,-74.21278862501612,-46.1434629
"June 16, 1963","Bekkessamson, Hungary",Tarom,Munchen - Constanta,VEB 14P,31,4,27,31,4,27,0,19.5060937,47.1817585
"June 23, 1963"," Augustdorf, West Germany",Military - Royal Belgian Air Force,Brussels - Gütersloh,Fairchild C-119,47,5,42,38,5,33,0,8.7044015,51.9048385
"July 01, 1963","Passo Fundo, Brazil",Varig,Carazinbo - Passo Fundo,Douglas DC-3,18,3,15,15,2,13,0,-52.3966606,-28.2550598
"July 02, 1963","Rochester, New York",Mohawk Airlines,Rochester - Newark,Martin 404,43,3,40,7,2,5,0,-77.615214,43.157285
"July 03, 1963","Mt. Ngatamahinerua, New Zealand",New Zealand National Airways,Auckland - Whenuapai - Tauranga,Douglas DC-3,23,3,20,23,3,20,0,172.8344077,-41.5000831
"July 13, 1963"," Irkutsk, Russia",Aeroflot,Moscow - Irkutsk,Tupolev TU-104B,32,8,24,32,8,24,0,104.719221,56.6370122
"July 15, 1963","Farafangana, Madagascar",Air Madagascar,Sin dato,Douglas C-47,12,4,8,6,4,2,0,47.8306554,-22.8215796
"July 17, 1963","Pak Tha, Laos",Air America,Sin dato,Curtiss C-46F,6,6,0,6,6,0,0,100.63944758619968,19.995933
"July 27, 1963"," Bandra, Maharashtra, India",United Arab Airlines,Bangkok - Bombay,de Havilland Comet 4C,63,8,55,63,8,55,0,72.8402203,19.0549792
"August 04, 1963","Ibicaré, Brazil",Sadai,Joaçaba - Videira,Douglas DC-3,10,3,7,10,3,7,0,-51.368101,-27.088141
"August 10, 1963","Cape Desolation, Greenland",Danish Air Force,"Narsarsuaq - Grønnedal,",Catalina Flying Boat,13,6,7,13,6,7,0,-48.174,60.734
"August 12, 1963","Lyon, France",Air Inter,Lille - Lyon,Vickers Viscount 708,20,4,16,20,4,16,1,4.8320114,45.7578137
"August 14, 1963"," Great Falls, Montana",American Air  Export & Import Co.,Sin dato,Curtiss C-46F-1-CU,2,2,0,1,1,0,0,-111.29189,47.5048851
"August 17, 1963","Hachijo-Jima Island, Japan",Fujita Koku Kabushki Kai,Hachijo-jima - Tokyo,de Havilland DH-114 Heron,19,3,16,19,3,16,0,139.2394179,36.5748441
"August 21, 1963"," Leningrad , Russia",Aeroflot,Tallinn - Moscow,Tupolev Tu-124,52,7,45,0,0,0,0,30.316229,59.938732
"August 24, 1963"," Kutaisa, Russia",Aeroflot,Kutaisi - 	Sukhumi,Ilyushin Il-14P,32,5,27,32,5,27,0,136.8296502,53.0975558
"August 28, 1963"," Miami, Florida",Military - U.S. Air Force / Military -  U.S. Air Force,Sin dato,Boeing KC-135A / Boeing KC-135A,11,11,0,11,11,0,0,-80.19362,25.7741728
"September 02, 1963",Northeast Laos,Sin dato,Sin dato,Curtiss C-46 Commando,16,3,13,15,3,12,0,-80.19362,25.7741728
"September 04, 1963","Durrenasch, Aargau, Switzerland",Swissair,Zurich - Geneva,Sud-Aviation Caravelle III,80,6,74,80,6,74,0,8.1571142,47.3215135
"September 11, 1963"," Patti, India",Indian Airlines,Madras - Nagpur - Delhi.,Vickers Viscount 768D,18,5,13,18,5,13,0,82.18054488875742,25.94998965
"September 12, 1963","Perpignan, France",Air Nautic,London - Perpignan,Vickers Viking 1B,40,4,36,40,4,36,0,2.8953121,42.6985304
"September 22, 1963"," Dover, Deleware",Military - U.S. Air Force,"Dover AFB - Lajes, Azores",Douglas C-133A,10,10,0,10,10,0,0,-81.4875424,40.5492823
"October 09, 1963"," Marseilles, France",Aeronaves de Panama,"Marseilles, France - Dhah, Saudi Arabia",Douglas C-74,6,6,0,6,6,0,0,3.0029271,47.0706778
"October 14, 1963","Jamaica, New York",New York Airways,Idlewild - Newark,Boeing Vetrol 107 II helicopter,6,3,3,6,3,3,0,-73.8006429,40.7029134
"October 18, 1963"," Aswan, Egypt",Military - Soviet Air Force,Cairo - Aswan,Antonov AN-12,31,6,25,31,6,25,0,32.897306,24.091071
"October 20, 1963","Hayes Island, Russia",Aeroflot,Survey flight,Ilyushin IL-14,7,2,5,7,2,5,0,57.6368464213531,80.57916125
"October 22, 1963"," Tisbury, England",British Aircraft Corporation,Test flight,BAC One-Eleven 200AB,7,7,0,7,7,0,0,-2.0643693810297052,51.06269775
"November 08, 1963","Mariehamn, Aaland Island, Finland",Finnair,Turku - Mariehamn,Douglas DC-3,24,3,21,22,3,19,0,25.9209164,63.2467777
"November 29, 1963","Ste. Therese de Blainville, Canada",Trans Canada Air Lines,Montreal - Toronto,McDonnell Douglas DC-8F-54F,118,7,111,118,7,111,0,-73.8362379,45.6342923
"December 07, 1963"," Nederland, Colorado",Zantop Air Transport,Lowery AFB - Ogden Hill AFB,Curtis C-46A-20-CU,3,2,1,3,2,1,0,-105.510831,39.9613759
"December 08, 1963","Elkton, Maryland",Pan American World Airways,Washington - Baltimore - Philadelphia,Boeing B-707-121,81,8,73,81,8,73,0,-75.8330934,39.6065073
"December 12, 1963","Gazni, Afghanistan",Trans Mediterranean Airways,Kawait - Kabul,Douglas C-54A,3,3,0,3,3,0,0,67.828989,33.3149631
"December 15, 1963","Cairo, Egypt",Misrair,Cairo - Luxor,Vickers 634 Viking 1B,6,5,1,6,5,1,0,31.2357257,30.0443879
"December 17, 1963","Los Angeles, California",Western Airlines,Sin dato,Douglas DC-6B,46,6,40,0,0,0,0,-118.242766,34.0536909
"January 09, 1964","Zarate, Argentina",Aerolineas Litoral Argentina,Rosario - Buenos Aires,Douglas DC-3,30,3,27,28,3,25,0,-59.0245097,-34.0954713
"February 03, 1964"," Ankara, Turkey",Turkish Airlines (THY),Istanbul - Ankara,Douglas C-47A,3,3,0,3,3,0,0,32.8540482,39.9207886
"February 03, 1964","Gainsville, Florida",South Central Airlines,Gainsville - Jacksonville,Beech D18S,10,1,9,10,1,9,0,-82.36011793561752,29.61941755
"February 04, 1964","Yacuiba, Bolivia",Lloyd Aéreo Boliviano,Yacuiba - La Paz,Douglas DC-3,29,3,26,2,0,0,0,-63.6781103,-22.0136831
"February 18, 1964","Banihal Pass, India",Military - Indian Air Force,Srinagar - Udhampur,Ilyushin IL-14,13,5,8,13,5,8,0,75.3652863,33.3467599
"February 21, 1964","Marawi, Philippines",Philippine Air Lines,Cotabato - Malabang - Iligan - Cayagan de Oro,Douglas DC-3,32,3,29,31,3,28,0,124.2854351,8.0047262
"February 25, 1964","Lake Pontchartrain, New Orleans, Louisiana",Eastern Air Lines,Mexico City - New Orleans - New York City,McDonnell Douglas DC-8-21,58,7,51,58,7,51,0,-90.0575717,30.0321462
"February 27, 1964","Oita, Japan",Fuji Airlines,Kagoshima - Oita,Convair CV-240-0,42,5,37,20,2,18,0,131.4270217,33.1819875
"February 29, 1964"," Innsbruck, Austria",British Eagle International Airlines,London - Innsbruck,Bristol Britannia 312,83,8,75,83,8,75,0,11.3927685,47.2654296
"March 01, 1964"," Zephyr Cove, Nevada",Paradise Airlines,"San Jose, CA - Lake Tahoe",Lockheed 049 Constellation,85,4,81,85,4,81,0,-119.9472389,39.0060103
"March 04, 1964","Barrackpore, India",Military - Indian Air Force,Barrackpore - Bagdogra,Fairchild C-119,22,5,17,22,5,17,0,88.3776088,22.7641623
"March 08, 1964", Chicago Illinois,Snow Valley Ski Lines,Sin dato,Douglas DC-3,30,2,28,1,1,0,0,88.3776088,22.7641623
"March 08, 1964","Bogota, Colombia",Taxi Aereo de Santander,Pereira - Bogota,Douglas DC-3,28,3,25,28,3,25,0,-74.0836453,4.6534649
"March 10, 1964","Boston, Massachutes",Slick Airways - Cargo,New York - Winsor Locks - Boston,Douglas DC-4,3,3,0,3,3,0,0,0.0,0.0
"March 12, 1964","Miles City, Montana",Frontier Airlines,Billings - Miles City - Glendive - Sidney,Douglas DC-3C,5,3,2,5,3,2,0,-105.840981,46.4085273
"March 20, 1964"," Danbury, North Carolina",Commercial Air Taxi,Sin dato,Piper PA-23,3,1,2,3,1,2,0,-80.2058831,36.4093047
"March 28, 1964","Mt. Vesuvius, Italy",Alitalia,Rome - Napoli,Vickers Viscount 785D,45,5,40,45,5,40,0,14.4292922,40.8224148
"March 28, 1964",North Pacific Ocean,Private - Facilities Management Co.,Honolulu - San Francisco,Douglas C-54A-10-DC,9,3,6,9,3,6,0,14.4292922,40.8224148
"April 12, 1964","Hargeisa, Somalia",Aden Airways,Aden - Hargeisa,Douglas DC-3,15,3,12,15,3,12,0,44.061803,9.561733
"April 17, 1964","Dhahran, Saudi Arabia",Middle East Airlines,Beirut - Dhahran,Sud Aviation Caravelle 3,49,7,42,49,7,42,0,50.1202146,26.2966528
"April 17, 1964","Elim, Alaska",Wein Alaska Airlines Inc.,Sin dato,Cessna 185,2,1,1,2,1,1,0,-162.2604161,64.6173758
"April 18, 1964","Wilmington, Ohio",Military  - US Air Force,Training,Fairchild C-119G / Fairchild C-119G,19,19,0,17,17,0,0,-83.8285375,39.4453393
"May 07, 1964","San Ramon, California",Pacific Air Lines,Stockton - San Fransisco,Fairchild F-27A,44,3,41,44,3,41,0,-121.9544387,37.7648021
"May 08, 1964"," Lima, Peru",Fuerza Aérea Argentina,Buenos Aires - Lima,Douglas C-54,49,7,42,46,6,40,0,-77.0365256,-12.0621065
"May 11, 1964"," Rota, Spain",Military - US Air Navy,Patrol Flight,Lockheed P-2E Neptune,10,10,0,10,10,0,0,-6.3599595,36.6228636
"May 11, 1964","Papanga, Philippines",Military - U.S. Air Force,Travis - Hickam - Clark,Boeing C-135B,84,10,74,79,5,74,1,122.7312101,12.7503486
"May 20, 1964","Sibuco Point ,Philippines",Philippine Air Lines,Siocon - Zamboanga,de Havilland Canada DHC-3 Otter,11,1,10,11,1,10,0,122.7312101,12.7503486
"May 27, 1964","Itapecerica da Serra, Brazil",VASP,Training,Douglas C-47-DL (DC-3),3,3,0,3,3,0,0,-46.8492435,-23.7176303
"June 13, 1964","Jeddah, Saudia ArabiaJeddah, Saudia Arabia",Saudi Arabian Airlines,Training,Douglas C-47A,2,2,0,2,2,0,0,42.3528328,25.6242618
"June 20, 1964","Taichung, Taiwan",Civil Air Transport,Taichung - Tainan,Curtiss C-46-CU,57,5,52,57,5,52,0,120.6478282,24.163162
"June 21, 1964"," Palma de Mallorca, Spain",TASSA,Palma de Mallorca - Ibiza,Douglas DC-3,28,3,25,1,0,1,0,2.709183392285786,39.58130105
"July 08, 1964","Knoxville, Tennessee",United Air Lines,Sin dato,Caravelle VIR,53,5,48,1,0,1,0,-83.9210261,35.9603948
"July 09, 1964","Parrottsville, Tennesee",United Air Lines,Philidelphia - Washington - Knoxville - Huntsville,Vickers Viscount 745D,39,4,35,39,4,35,0,-106.4894389,32.4553681
"July 15, 1964","Ansbach, Germany",Lufthansa,Training,Boeing 720,3,3,0,3,3,0,0,10.5722288,49.3028611
"July 16, 1964","Richmond, Virginia",Eastern Air Lines,New York City - Richmond - Jacksonville,Douglas DC-7B,76,5,71,0,0,0,0,-77.43428,37.5385087
